0,1,2,3,4
-14.373858319319627,10.466287156343464,1.0089025273202836e-07,-1.3479748971361514,0.0021725607499103127
-14.371108006084805,10.50875628969723,1.0089337809458097e-07,-1.349542567729643,0.0032154931878528
-14.36931184251261,10.547163865878861,1.0089619636755282e-07,-1.3510243576433962,-0.0021979442493828697
-15.070329749089334,10.690970606251534,1.0090676152570737e-07,-1.3758330022503376,-0.007505795493816638
-15.37146357446936,10.821617021996577,1.0092568016607471e-07,-1.3903086060371803,-0.008390277837013765
-15.49836412414946,10.93895282287985,1.0094280574605041e-07,-1.3993211048640797,-0.007687214653568869
-15.549778040988107,11.044342487397143,1.0095050784117041e-07,-1.4055358080537954,-0.006446595600407462
-15.569040843344712,11.13919011024109,1.0095742140869047e-07,-1.4102919607698554,-0.005070305111070383
-15.574981962467207,11.224664090236125,1.009636372628289e-07,-1.414216592551827,-0.0037147638400664065
-15.5756797754133,11.301739580238877,1.0096931542656995e-07,-1.4175983817928457,-0.0024390171667097484
-15.574536216439885,11.37125850348453,1.0097439174542742e-07,-1.4205752903161564,-0.0012621617282172221
-15.572937540469468,11.433965542002001,1.0097904065832444e-07,-1.4232198979971815,-0.00018673854222704114
-15.571412278610302,11.490527546080358,1.009873463966018e-07,-1.4255763662962682,0.0007914084363736015
-16.201532491204702,11.650578625615097,1.0100926392660258e-07,-1.4481690030177086,-0.002423509109485589
-16.45744010946748,11.795433449102784,1.0100923230443233e-07,-1.4612765133352927,-0.008484196343854566
-16.56545537038792,11.926311306774673,1.0100926399847304e-07,-1.47033715373292,-0.009558072314377046
-16.610039110599725,12.043991798778453,1.010093296498976e-07,-1.4770197922459924,-0.002638584439369039
-16.621577624699984,12.149870597054987,1.0100932230734956e-07,-1.4821974928951787,0.0010655851868540032
-16.62125182530325,12.24524340853373,1.0100936200231488e-07,-1.4865169449837736,0.009633891424343413
-16.61395141496882,12.331289057172546,1.010092823270128e-07,-1.490255102269982,0.019976152631163122
-16.60326339067307,12.408951031836613,1.0100928924462358e-07,-1.493556501193874,0.03709639588682164
-16.588546617966372,12.479561303840976,1.0100938577926824e-07,-1.4968298241728542,0.0443766277172119
-16.578029238216082,12.543355131494213,1.0100944883979738e-07,-1.4999604920605456,0.047828057180869965
-17.18504320323225,12.633162087636897,1.0100928374251168e-07,-1.5019954387126218,0.050121066809489426
-17.418233191674233,12.727252965534802,1.0100955073355969e-07,-1.5051751602363195,0.07060290069095823
-17.496401529997986,12.817850280812756,1.0100954451805231e-07,-1.508776846772236,0.08559011009512552
-17.517987530286792,12.90254426720187,1.0100932224971371e-07,-1.5128978281021808,0.1045812902710721
-17.51800331225224,12.980917237301865,1.0100931104849999e-07,-1.5175828674460892,0.11266626116569277
-17.517464717736168,13.051745048926977,1.0100928185867166e-07,-1.521996426098914,0.11650293130278422
-17.521347184505082,13.115048237986976,1.0100926000286969e-07,-1.5257683878293584,0.1186393762889296
-17.52880389261043,13.171546837736095,1.0100929871097391e-07,-1.5289052431310717,0.12005854537306694
-17.53805845555266,13.221979263634784,1.0100925432678626e-07,-1.531447333543153,0.12732340333946796
-18.133261620200198,13.307109215817794,1.0100919525687941e-07,-1.507098581192019,0.13201650636211223
-18.367621679851858,13.420755443348959,1.0100932751279861e-07,-1.5019519418604133,0.14155093849108932
-18.465119514841568,13.53761736983284,1.0100935073608369e-07,-1.5040081867555188,0.14660267071663519
-18.51431233685946,13.648276328052487,1.0100932676474873e-07,-1.5084159100148726,0.1435909118514321
-18.552020562889847,13.748860178060534,1.0100925037689661e-07,-1.5127344850666011,0.14353150696461495
-18.58356230307414,13.839702308289683,1.0100933547967672e-07,-1.5166089549892994,0.15066415932200836
-18.606444150032186,13.922415515969956,1.010093586841455e-07,-1.5204424548545725,0.1542731813975658
-18.626073729640897,13.997058349403481,1.0100933671863115e-07,-1.5238507615501151,0.16263178138901066
-18.64143464993487,14.064721967266095,1.0100946809160565e-07,-1.5270420964328666,0.17273104543687398
-18.6534788100206,14.126198199239726,1.0100945073185392e-07,-1.5301416988399563,0.17724988357174704
-19.071919002897392,14.236289917521336,1.0099127363258918e-07,-1.5056091760886408,0.17370972442641575
-19.26236289904816,14.368539875402073,1.0098667399590475e-07,-1.5001125453934194,0.17414892000270116
-19.365600786194996,14.499799090234808,1.0098665498684855e-07,-1.5011945709526113,0.17590910065882023
-19.431765136505017,14.622874848209946,1.0098672649543641e-07,-1.5044878896869562,0.17797395431770033
-19.48075938345689,14.735763269286007,1.0098667567991956e-07,-1.5083351729751937,0.17999686502893408
-19.520944240280862,14.838218479734804,1.0098673669123917e-07,-1.5120165824336238,0.18805518772510005
-19.55150488293343,14.931787414898146,1.0098675759451291e-07,-1.5158693415306426,0.19213625693230188
-19.578869723821615,15.016314543858346,1.0098670592015629e-07,-1.5193506101150238,0.19460223564360182
-19.605284588768924,15.09227908853199,1.0098674744360588e-07,-1.5222794588989745,0.1963637253292487
-19.630825051159675,15.160505711010096,1.0098675400777148e-07,-1.5246976321537395,0.19777769267907858
-20.100756521716352,15.205669640377971,1.0098675933611733e-07,-1.4858543847183356,0.19221028018536096
-20.30720703856268,15.290496921672032,1.0098284193597062e-07,-1.473500179929068,0.1914371874538793
-20.413451216384008,15.382823066478325,1.0098281267074835e-07,-1.4704467437526838,0.19853458770392268
-20.473253156328344,15.473272629554101,1.0098004523355693e-07,-1.4713569528754316,0.1961222481808366
-20.518258687951118,15.556708261992098,1.0098008139457795e-07,-1.4730459988801283,0.19612606894554951
-20.555387719324084,15.632822662929398,1.0098007199993265e-07,-1.4749381655182494,0.1907718531086874
-20.590392413697344,15.701265130828737,1.0098002935787741e-07,-1.4764284527655573,0.18946491934036
-20.621179225932224,15.763130021971545,1.0097359585891186e-07,-1.4777087814644332,0.19581192009906606
-20.644859294759762,15.819823081444188,1.009720072536071e-07,-1.4792315152108666,0.19884332417168948
-20.665081972707693,15.871283691887088,1.0097199599846356e-07,-1.4806890853193826,0.20055179482242594
-20.959123837524047,15.986604213447666,1.0097198884953727e-07,-1.4620452889714883,0.19637342801516414
-21.11164325607683,16.113864533392306,1.0097195679910225e-07,-1.4571296341332736,0.1963954581808252
-21.20497076644191,16.23763929125184,1.0097192319775175e-07,-1.457176056019382,0.20402918154248836
-21.264826905807116,16.354236826806222,1.0097192015502195e-07,-1.4596260015339078,0.21440574138924978
-21.3056705163451,16.462439946421515,1.009718731303941e-07,-1.463343882730008,0.21951644278684265
-21.340850024597515,16.560331632236696,1.0097192664366744e-07,-1.4666932531479775,0.24103328629859713
-21.3628698761554,16.65156252135953,1.0097188656560904e-07,-1.4713440543750549,0.2501934964225968
-21.384787868915378,16.733358680650806,1.009717270366751e-07,-1.475202434102418,0.27925676631495583
-21.397623498075554,16.810065076392874,1.0097173108673027e-07,-1.480498992231747,0.29114142474418375
-21.697559741515803,16.87149323143026,1.0097177336388546e-07,-1.4463810800216257,0.30845469974984874
-21.830317214006293,16.96643262707263,1.0097183440561829e-07,-1.437599742235069,0.31641323719263903
-21.908810844845213,17.06450787909919,1.0097187778677182e-07,-1.4368141862573338,0.32683386466938336
-21.96574398495144,17.157208785361398,1.0097196860498341e-07,-1.4385449145663152,0.3442108931637537
-22.009108129083803,17.243856322480486,1.0096779320009434e-07,-1.4419417690218046,0.35176784982403275
-22.05039872691751,17.32106483905991,1.009678924659484e-07,-1.4443516344637348,0.3740041513854017
-22.083767481248756,17.392636618424426,1.0096787593871086e-07,-1.4476952407593924,0.3894169463442225
-22.11508540856795,17.45720787513194,1.0096792590530425e-07,-1.4507481471393584,0.395971203639523
-22.148402836309693,17.513350703007156,1.0096786994197472e-07,-1.4521389796074409,0.41142559775235005
-22.17910841135792,17.564035849910194,1.0096785004861211e-07,-1.4533699545250467,0.4178652130211467
-22.20992597851479,17.60857597889241,1.0096791457197334e-07,-1.4536740174885048,0.4208056869142877
-22.176229702377185,17.796534175861243,1.0096783154706575e-07,-1.4898870594096987,0.41286204237838836
-22.233146833108233,17.927199987990733,1.009676644206358e-07,-1.4983521810538873,0.41095569575849894
-22.31531708673507,18.031860829352134,1.009676432979444e-07,-1.4976379115808685,0.4112859966124546
-22.398541982995145,18.122801972736855,1.0096764367600971e-07,-1.4945181556260685,0.4124311159351461
-22.475897838441018,18.204292900492725,1.0096747768700254e-07,-1.4909556491479246,0.4200029555854106
-22.542866888216082,18.279664667634787,1.0096746943965368e-07,-1.4884728097426065,0.42377995074862246
-22.603734536623797,18.348035931665486,1.0096734863044765e-07,-1.4861158613827647,0.42602641869880786
-22.660183928580032,18.40944349526948,1.0096748003760547e-07,-1.4834779834344498,0.4337892647777086
-22.71005003321335,18.4658840357324,1.0096753018276265e-07,-1.4814183800490257,0.4374148034326238
-22.756181390542473,18.51676978608818,1.0096751888402368e-07,-1.4792590553392826,0.4393961809480009
-22.635526586136944,18.765827731638375,1.0096743445373175e-07,-1.5422219958705567,0.4612659264715032
-22.64616655945058,18.937836595733952,1.0096729007634348e-07,-1.5667221276749799,0.47085994579976165
-22.708020600337527,19.06901885661469,1.0096729836422523e-07,-1.574165772182973,0.4880395500843202
-22.779481361189,19.180843798506693,1.0096743487194804e-07,-1.5766915085470283,0.5204757419855287
-22.8409480437267,19.286341508015198,1.0096016916470762e-07,-1.581670224989357,0.5340100942762539
-22.906773082973235,19.377114734757555,1.0096009526924125e-07,-1.5835665158935153,0.5402127850688546
-22.976897522206627,19.45303288919361,1.0095999562081298e-07,-1.5815782011499935,0.5620374054681908
-23.03905335757375,19.523379314571272,1.0095412900415158e-07,-1.58078495039945,0.5712242670038536
-23.100126375595675,19.584585568113784,1.0095411008034004e-07,-1.5786297606092203,0.5693161981371647
-23.16299713037632,19.635637924868078,1.0095410664610214e-07,-1.574079555416508,0.5507210441694899
-23.227952791452417,19.75839477874314,1.0095406699741997e-07,-1.5840643243388115,0.5381081290916226
-23.33236676700065,19.841792599864235,1.0095402028798207e-07,-1.576575064940173,0.5343186712364428
-23.435613259744102,19.91258191248771,1.009541021142492e-07,-1.566657706996326,0.5400230933947302
-23.525232159056923,19.979620598392852,1.0095405864189991e-07,-1.55899135676356,0.543126616567359
-23.60519901196063,20.041675998166063,1.0095415767826205e-07,-1.552473496073727,0.5451614538338874
-23.678066155033772,20.098207999178054,1.0095411399762808e-07,-1.5464229366039557,0.5467077489813457
-23.744816310965128,20.149400757444916,1.0094904345666632e-07,-1.5405834933462323,0.5541724897613249
-23.803827920961815,20.19725198344942,1.0094441694772439e-07,-1.5358599438576135,0.557657855885686
-23.858085437966817,20.24063551790794,1.009402100978334e-07,-1.5313207283423338,0.5595623722512592
-23.90848226821063,20.27951782822266,1.0093632412712877e-07,-1.5266615836892385,0.5669859582394906
-23.641787669935514,20.634434910756433,1.0092737779831336e-07,-1.6648227607887727,0.56724065984117
-23.629609029980525,20.811505716574064,1.0091830040889461e-07,-1.7022046343035215,0.5742988896092757
-23.697808511391255,20.92267660719839,1.0090953256104613e-07,-1.7076181976137796,0.5901984535511942
-23.778973332640586,21.012671874450493,1.0090160490413684e-07,-1.7063073412563505,0.5972546490156005
-23.862900405232253,21.087972521408737,1.008942989070195e-07,-1.7013903662989711,0.6256497120550628
-23.93361283042325,21.16197686054533,1.008873607369224e-07,-1.7000447453774037,0.6374637510832577
-24.003376944862964,21.22615985007806,1.0088093734412357e-07,-1.697194792912892,0.6428524468583041
-24.072894434693747,21.280098142820993,1.0087495800871332e-07,-1.6921092615383941,0.6580475547987054
-24.135825474237254,21.32991213591577,1.0086947596390501e-07,-1.6879037772221812,0.6645645113839045
-24.19592019638544,21.373340857450845,1.0086440134353672e-07,-1.6829989674919263,0.6676940395283945
-24.119505209828812,21.588518413842806,1.0085618552593102e-07,-1.7537561582032852,0.6703667513448187
-24.167573384934038,21.692201356123615,1.0084834830933072e-07,-1.7663537976878436,0.6722170860176877
-24.246656777422192,21.759004714618666,1.0084110232856883e-07,-1.762699888436103,0.6737085628291588
-24.328760858915057,21.812062650407942,1.0083444249630927e-07,-1.755062863098379,0.681240564877416
-24.404256439834466,21.86031296510089,1.0082821051550931e-07,-1.747962708406276,0.6848742590162215
-24.474585525033483,21.90343115655235,1.0082242407758899e-07,-1.74093817741275,0.6869623274768383
-24.540225949511033,21.941960725710782,1.0081714981684698e-07,-1.7340358143349004,0.6822180639815408
-24.60286751573681,21.975070779194684,1.0081235961573434e-07,-1.7265227353867638,0.6809786671688226
-24.66012274585914,22.005128623866188,1.008079812772479e-07,-1.7193917372802743,0.6933845913431814
-24.70911872047663,22.03558591790676,1.0080386136830543e-07,-1.714401861063024,0.6986092912777843
-24.754192522671254,22.06338801350905,1.0080013382373205e-07,-1.7097429229242362,0.7010475796287657
-24.796338316826944,22.087998938405708,1.007966825947686e-07,-1.7049271928808543,0.7085571544487289
-24.364632450122432,22.59587200500017,1.0079021172376687e-07,-1.9407507139782176,0.7055114456997728
-24.305584040911068,22.77317268484368,1.0078333521854774e-07,-1.9952019281675384,0.6986427373668421
-24.357106171639458,22.845131181939013,1.0077664620761891e-07,-1.9994546717812005,0.7026794556729763
-24.426019789623407,22.89298407610294,1.0077048473910706e-07,-1.994664229457514,0.704856695515832
-24.49352381805951,22.932298585135683,1.0076523582794414e-07,-1.9879713800179764,0.7434410147168392
-24.545689454914307,22.978432052577364,1.0075995320942035e-07,-1.9868911102123945,0.7588909397592974
-24.5973719819659,23.01781091397247,1.0075514104071358e-07,-1.984702378135134,0.7654440836378347
-24.649357890210936,23.049742971287777,1.007506621283121e-07,-1.980820317174143,0.7623431972681413
-24.701026004079072,23.07513003942474,1.007465575807263e-07,-1.9754482758057441,0.7554864070946234
-24.47577344943883,23.40325987952791,1.0074084859611117e-07,-2.107112510542623,0.7249081753723127
-24.490571892820036,23.492299694193957,1.0073524537308044e-07,-2.124872062266908,0.7137782773598818
-24.55130726440425,23.53139331578017,1.0073007974291609e-07,-2.1217253329744956,0.7100549215517484
-24.613361664817504,23.561639019366577,1.0072533911059353e-07,-2.1162916585218183,0.7092040739282213
-24.670016370146566,23.58957426940376,1.0072095077531424e-07,-2.1113363515391725,0.7094476748403913
-24.721206403583828,23.615659916087445,1.0071700215062039e-07,-2.106907840729703,0.716257492765815
-24.76636451296384,23.641203492061624,1.0071341543652557e-07,-2.103509582110415,0.7193627535238649
-24.807967195310702,23.66430959330365,1.0071010609804936e-07,-2.1001686893120413,0.7271897207830139
-24.845461356685952,23.68617432267139,1.007070097752509e-07,-2.097354135144664,0.7306046714386697
-24.8805277582343,23.705643213202993,1.0070414540871962e-07,-2.0944572792643834,0.7322957658835502
-24.274874171405056,24.373069376874444,1.0069848755222481e-07,-2.3636488677299967,0.7388755828539313
-24.203512184903413,24.55106264811147,1.0069240989893508e-07,-2.41395628504214,0.7420585986651959
-24.24831057425902,24.61319151561853,1.0068667306229779e-07,-2.41844125669655,0.7747403110215811
-24.30028525408827,24.66207834578218,1.006811977479945e-07,-2.41953020522841,0.7879557563331366
-24.35559060722628,24.699764998304975,1.0067626273476432e-07,-2.417809523295985,0.7999148134287576
-24.40918207724274,24.73164998944901,1.0067160213083775e-07,-2.4152870846904695,0.8051670730328991
-24.461198147213413,24.758323235295055,1.0066737640079064e-07,-2.4120817156203183,0.7954367750849365
-24.513086865794346,24.778381061765618,1.0066349560690783e-07,-2.407423876697545,0.786089074467671
-24.56149008906985,24.795709656060858,1.0065995738745193e-07,-2.4027096674836526,0.7830111684502618
-24.199811605382887,25.231260975511056,1.0065651222388328e-07,-2.5627560671281984,0.7745342103774323
-24.178046375273134,25.320225333485084,1.006529637609393e-07,-2.5850346218340152,0.7718705851309687
